 1.59600000e-06  2.49393455e+01  1.59600000e-06 -1.84697324e+01  1.59600000e-06 -1.84697324e+01  1.59600000e-06 -1.84697324e+01  1.59600000e-06 -1.84697324e+01 
 1.69600000e-06  2.49361180e+01  1.69600000e-06 -1.84053831e+01  1.69600000e-06 -1.84053831e+01  1.69600000e-06 -1.84053831e+01  1.69600000e-06 -1.84053831e+01 
 1.79600000e-06  2.49329014e+01  1.79600000e-06 -1.83412830e+01  1.79600000e-06 -1.83412830e+01  1.79600000e-06 -1.83412830e+01  1.79600000e-06 -1.83412830e+01 
 1.89600000e-06  2.49296958e+01  1.89600000e-06 -1.82774313e+01  1.89600000e-06 -1.82774313e+01  1.89600000e-06 -1.82774313e+01  1.89600000e-06 -1.82774313e+01 
 1.99600000e-06  2.49265011e+01  1.99600000e-06 -1.82138270e+01  1.99600000e-06 -1.82138270e+01  1.99600000e-06 -1.82138270e+01  1.99600000e-06 -1.82138270e+01 
 2.09600000e-06  2.49233172e+01  2.09600000e-06 -1.81504692e+01  2.09600000e-06 -1.81504692e+01  2.09600000e-06 -1.81504692e+01  2.09600000e-06 -1.81504692e+01 
 2.19600000e-06  2.49201441e+01  2.19600000e-06 -1.80873568e+01  2.19600000e-06 -1.80873568e+01  2.19600000e-06 -1.80873568e+01  2.19600000e-06 -1.80873568e+01 
 2.29600000e-06  2.49169817e+01  2.29600000e-06 -1.80244890e+01  2.29600000e-06 -1.80244890e+01  2.29600000e-06 -1.80244890e+01  2.29600000e-06 -1.80244890e+01 
 2.39600000e-06  2.49138301e+01  2.39600000e-06 -1.79618648e+01  2.39600000e-06 -1.79618648e+01  2.39600000e-06 -1.79618648e+01  2.39600000e-06 -1.79618648e+01 
 2.49600000e-06  2.49106891e+01  2.49600000e-06 -1.78994832e+01  2.49600000e-06 -1.78994832e+01  2.49600000e-06 -1.78994832e+01  2.49600000e-06 -1.78994832e+01 
 2.59600000e-06  2.49075588e+01  2.59600000e-06 -1.78373433e+01  2.59600000e-06 -1.78373433e+01  2.59600000e-06 -1.78373433e+01  2.59600000e-06 -1.78373433e+01 
 2.69600000e-06  2.49044391e+01  2.69600000e-06 -1.77754442e+01  2.69600000e-06 -1.77754442e+01  2.69600000e-06 -1.77754442e+01  2.69600000e-06 -1.77754442e+01 
 2.79600000e-06  2.49013299e+01  2.79600000e-06 -1.77137849e+01  2.79600000e-06 -1.77137849e+01  2.79600000e-06 -1.77137849e+01  2.79600000e-06 -1.77137849e+01 
 2.89600000e-06  2.48982313e+01  2.89600000e-06 -1.76523645e+01  2.89600000e-06 -1.76523645e+01  2.89600000e-06 -1.76523645e+01  2.89600000e-06 -1.76523645e+01 
 2.99600000e-06  2.48951431e+01  2.99600000e-06 -1.75911822e+01  2.99600000e-06 -1.75911822e+01  2.99600000e-06 -1.75911822e+01  2.99600000e-06 -1.75911822e+01 
 3.09600000e-06  2.48920654e+01  3.09600000e-06 -1.75302368e+01  3.09600000e-06 -1.75302368e+01  3.09600000e-06 -1.75302368e+01  3.09600000e-06 -1.75302368e+01 
 3.19600000e-06  2.48889980e+01  3.19600000e-06 -1.74695277e+01  3.19600000e-06 -1.74695277e+01  3.19600000e-06 -1.74695277e+01  3.19600000e-06 -1.74695277e+01 
 3.29600000e-06  2.48859410e+01  3.29600000e-06 -1.74090537e+01  3.29600000e-06 -1.74090537e+01  3.29600000e-06 -1.74090537e+01  3.29600000e-06 -1.74090537e+01 
 3.39600000e-06  2.48828943e+01  3.39600000e-06 -1.73488141e+01  3.39600000e-06 -1.73488141e+01  3.39600000e-06 -1.73488141e+01  3.39600000e-06 -1.73488141e+01 
 3.49600000e-06  2.48798578e+01  3.49600000e-06 -1.72888078e+01  3.49600000e-06 -1.72888078e+01  3.49600000e-06 -1.72888078e+01  3.49600000e-06 -1.72888078e+01 
 3.59600000e-06  2.48768316e+01  3.59600000e-06 -1.72290341e+01  3.59600000e-06 -1.72290341e+01  3.59600000e-06 -1.72290341e+01  3.59600000e-06 -1.72290341e+01 
 3.69600000e-06  2.48738156e+01  3.69600000e-06 -1.71694920e+01  3.69600000e-06 -1.71694920e+01  3.69600000e-06 -1.71694920e+01  3.69600000e-06 -1.71694920e+01 
 3.79600000e-06  2.48708098e+01  3.79600000e-06 -1.71101806e+01  3.79600000e-06 -1.71101806e+01  3.79600000e-06 -1.71101806e+01  3.79600000e-06 -1.71101806e+01 
 3.89600000e-06  2.48678140e+01  3.89600000e-06 -1.70510990e+01  3.89600000e-06 -1.70510990e+01  3.89600000e-06 -1.70510990e+01  3.89600000e-06 -1.70510990e+01 
