 6.75716817e-05  2.41642922e+01  6.75716817e-05  2.52000000e+01  6.75716817e-05  2.42584474e+01 
 6.85716817e-05  2.41618438e+01  6.85716817e-05  2.52000000e+01  6.85716817e-05  2.42562216e+01 
 6.95716817e-05  2.41594886e+01  6.95716817e-05  2.52000000e+01  6.95716817e-05  2.42540805e+01 
 7.05716817e-05  2.41572231e+01  7.05716817e-05  2.52000000e+01  7.05716817e-05  2.42520210e+01 
 7.15716817e-05  2.41550439e+01  7.15716817e-05  2.52000000e+01  7.15716817e-05  2.42500399e+01 
 7.25716817e-05  2.41529477e+01  7.25716817e-05  2.52000000e+01  7.25716817e-05  2.42481343e+01 
 7.35716817e-05  2.41509313e+01  7.35716817e-05  2.52000000e+01  7.35716817e-05  2.42463012e+01 
 7.45716817e-05  2.41489917e+01  7.45716817e-05  2.52000000e+01  7.45716817e-05  2.42445379e+01 
 7.55716817e-05  2.41471260e+01  7.55716817e-05  2.52000000e+01  7.55716817e-05  2.42428418e+01 
 7.65716817e-05  2.41453313e+01  7.65716817e-05  2.52000000e+01  7.65716817e-05  2.42412103e+01 
 7.75716817e-05  2.41436050e+01  7.75716817e-05  2.52000000e+01  7.75716817e-05  2.42396409e+01 
 7.85716817e-05  2.41419444e+01  7.85716817e-05  2.52000000e+01  7.85716817e-05  2.42381313e+01 
 7.95716817e-05  2.41403471e+01  7.95716817e-05  2.52000000e+01  7.95716817e-05  2.42366791e+01 
 8.05716817e-05  2.41388105e+01  8.05716817e-05  2.52000000e+01  8.05716817e-05  2.42352823e+01 
 8.15716817e-05  2.41373325e+01  8.15716817e-05  2.52000000e+01  8.15716817e-05  2.42339387e+01 
 8.25716817e-05  2.41359108e+01  8.25716817e-05  2.52000000e+01  8.25716817e-05  2.42326462e+01 
 8.35716817e-05  2.41345432e+01  8.35716817e-05  2.52000000e+01  8.35716817e-05  2.42314029e+01 
 8.45716817e-05  2.41332277e+01  8.45716817e-05  2.52000000e+01  8.45716817e-05  2.42302070e+01 
 8.55716817e-05  2.41319624e+01  8.55716817e-05  2.52000000e+01  8.55716817e-05  2.42290567e+01 
 8.65716817e-05  2.41307451e+01  8.65716817e-05  2.52000000e+01  8.65716817e-05  2.42279501e+01 
 8.75716817e-05  2.41295743e+01  8.75716817e-05  2.52000000e+01  8.75716817e-05  2.42268857e+01 
 8.85716817e-05  2.41284480e+01  8.85716817e-05  2.52000000e+01  8.85716817e-05  2.42258618e+01 
 8.95716817e-05  2.41273647e+01  8.95716817e-05  2.52000000e+01  8.95716817e-05  2.42248770e+01 
 9.05716817e-05  2.41263225e+01  9.05716817e-05  2.52000000e+01  9.05716817e-05  2.42239296e+01 
 9.15716817e-05  2.41253201e+01  9.15716817e-05  2.52000000e+01  9.15716817e-05  2.42230183e+01 
